"id_producto","categoria","precio","marca","id_tienda","ubicacion","tamano_tienda","id_cliente","edad_cliente","genero_cliente","tipo_cliente","id_promocion","tipo_promocion","descuento","fecha_venta","ventas"
"PROD347","Accesorios","1227.11","LG","STORE11","San Francisco","864","CUST811","19","Femenino","Regular","PROMO10","Regalo","0.01",2023-06-12,"7"
"PROD464","TVs","1392.24","Apple","16","san francisco","715","CUST744","21","femenino","Premium","PROMO4","Descuento","0.03",2023-07-24,"7"
"PROD328","Tablets","1782.5","Samsung","STORE27","Miami","875","CUST513","47","Otro","Premium","PROMO10","Regalo","0.39",2023-09-22,"3"
"PROD67","Tablets","1419.01","ienovo","STORE40","Houston","2594.124","CUST13","72","Masculino","Regular","PROMO1",NA,"0.3",2023-10-10,"6"
"PROD209","Laptops","413.69","Apfle","STORE18","Los Ángeles","5124 sq ft","CUST343","49","Masculino","Regular","PROMO3","Descuento","0.3",2023-06-06,"6"
"PROD405","Audio","1294.02","LG","STORE28","NUEVA YORK","733","CUST519","67 años","O","Nuevo",NA,NA,"0.26",2023-07-30,"4"
"PROD375","Audio","940170","Sony","STORE3","Los Ángeles","718","CUST381","31","M","Prwmium","PROMO6","Descuento","0.17",2023-12-23,"7"
"PROD414","Audio","1262.49","Bose","STORE35","Houston","538","CUST669","33","Masculino","Premilm","PROMO5","Descuento","0.08",2023-04-13,"7"
"PROD301","Smartphones","669.96","Samsung","STORE41","Los Ángeles","9634 sq ft","CUST536","46","Otro","Premium","PROMO4","Descuento","0.1",2023-06-02,"8"
"PROD330","TVs","1015.56","LG","STORE31","San Francisco","500","CUST16","76","O","Regular","PROMO2","Descuento","0.03",2023-03-02,"9"
"PROD293","Tableps","-1179.18","Apple","STORE14","San Francisco","7664 sq ft","CUST55","66","Masculino","Premium","PROMO6","Descuento","0.09",2023-12-14,"6"
"PROD187","Laptops","249.71","Sony","21","chicago","998","CUST868","67","Femenino","Regular","PROMO6","2x1","0.42",2023-06-16,"10"
"PROD98","Tablets","1482850","Lenovo","31","houston","6286 sq ft","CUST945","28","masculino","Regular","PROMO1",NA,"1.31",2023-09-01,"10"
"PROD202","Tablets","683.76","Apple","STORE28","Chicago","687","CUST147","49","F","Regular","PROMO6",NA,"0.37",2023-01-26,"2"
"PROD4","TVs","1911610","HP","36","Los Ángeles","1981 sq ft","CUST164","43","Otro","Regular","PROMO1",NA,"0.31",2023-12-26,"7"
"PROD344","Tablets","849.46","Sony","STORE33","Miami","696","CUST939","65","Masculino","Nuevo","PROMO8","Regalo","0.26",2023-05-05,"N/A"
"PROD148","Tablets","1906.18","Apple","STORE36","San Francisco","366","CUST308","18 años","Otro","Reguhar",NA,"Regalo","0.24",2023-01-11,"2"
"PROD427","TVs","1399.22","HP","TND5","chicago","612","CUST983","59","Femenino","Regular","PROMO4",NA,"1.32",2023-07-18,"4"
"PROD386","Laptops","1937.71","Sony","STORE7","Nueva York","763","CUST744","45","Femenino","Regular","PROMO8","2x1","0.02",2023-08-03,"10"
"PROD46","Smartphones","-1672.81","Dell","STORE43","Nueva York","566 m2","CUST372","60","Masculino","Regular","PROMO5",NA,"0.01",2023-11-01,"4"
"PROD100","Audro","1479.79","HP","STORE38","Houston","312","CUST401","43","F","Regular","PROMO4","Regalo","0.32",2023-04-30,"9"
"PROD97","Laptops","718.98","HP","STORE21","Nueva York","923","CUST171","53 años","otro","oegular","PROMO1",NA,"0.44",2023-09-02,"7"
"PROD238","Aecesorios","1930.45","Dell","STORE13","Nueva York","934","CUST741","21","Otro","Regular","PROMO4",NA,"0.1",2023-04-14,"7"
"PROD270","Accesorios","605.33","Apple","STORE46","Miami","7115.004","CUST627","23","Femenino","Regular","PROMO6","2x1","0.28",2023-03-24,"5"
"PROD471","Accesorios","312.06","Lenovo","22","Chicago","975 m2","CUST44","27","Femenino","Premium","PROMO9",NA,"0.16",2023-04-02,"N/A"
"PROD134","Audio","115.59","HP","STORE32","Miami","579","CUST917","1972-09-27","Masculino","Premium","PROMO5","2x1","0.14",2023-06-01,"4"
"PROD437","Audio","$1139.86","Sony","STORE3","Miami","456","CUST753","48","No especificado","Regular","PROMO4","2x1","0.12",2023-07-07,"6"
"PROD215","Laptops","1462.79","Sony","STORE36","HOUSTON","727","CUST684","122","masculino","Regular","PROMO1",NA,"0.45",2023-10-28,"3"
"PROD434","Accesorios","1856.55","Samsung","STORE37","Miami","686","CUST545","26","Femenino","Nkevo","PROMO8",NA,"1.09",2023-03-29,"8"
"PROD191","Audio","378.65","Lenovo","STORE27","Chicago","421","CUST924","33","otro","Regular","PROMO4","Descuento","0.45",2023-06-12,"8"
"PROD247","Smartphones","799.64","Depl","STORE10","Miami","682","CUST916","18","O","Premium","PROMO8","2x1","0.33",2023-04-16,"2"
"PROD322","Smartphones","488.24","Lenovo","STORE19","Houston","586","CUST786","47","Femenino","Nuevo","PROMO1","Descuento","0.24",2023-08-03,"6"
"PROD36","Tablets","1381.8","Sony","STORE6","Miami","5532.696","CUST999","52","Otro","Nuevo","PROMO5","2x1","0.15",2023-09-11,"7"
"PROD160","Audio","179.57","Sony","STORE8","HOUSTON","855 m2","CUST813","55","Otro","Regular","PROMO2",NA,"0.06",2023-11-26,"3"
"PROD337","TVs","1565.34","HP","STORE26","Nueva York","609","CUST527","23","Femenino","Premium","PROMO2","Regalo","0.45",2023-07-09,"2"
"PROD239","TVs","1432.98","Srmsung","STORE3","Miami","5813 sq ft","CUST381","40","Otro","Premium","PROMO5","Regalo","0.15",2023-11-04,"5"
"PROD475","TVs","861.81","Samsung","STORE44","MIAMI","449","CUST420","64","Masculino","Regular","PROMO10",NA,"0.29",2023-12-02,"7"
"PROD213","TVs","162.45","Lenovo","STORE5","Los Ángeles","8277.516","CUST12","44","Masculino","Premium","PROMO8",NA,"0.14",2023-06-17,"9"
"PROD279","Laptops","1794.67","Apple","STORE34","Houston","226","CUST802","58","F","Regular","PROMO1","Descuento","0.06",2023-10-04,"4"
"PROD464","TVs","84.49","HP","STORE22","Houston","667","CUST104","24","Femenino","Premium","PROMO10","Descuento","0.2",2023-12-30,"3"
"PROD364","Smartphones","-1428.01","Apple","STORE3","MIAMI","905","CUST848","77","Otro","Regular","PROMO8","Descuento","0.28",2023-09-18,"7"
"PROD61","Laptops","757.22","Apple","STORE29","NUEVA YORK","5091.372","CUST789","78","M","Rsgular","PROMO5","2x1","0.26",2023-12-23,"3"
"PROD392","Tablets","468.98","LG","5","Chicago","737","CUST224","45","Masculino","Regulmr","PROMO6","Regalo","0.15",2023-04-12,"3"
"PROD322","bVs","105.69","Dell","STORE5","NUEVA YORK","984","CUST595","56","O","Nuevo","PROMO6",NA,"1.2",2023-08-29,"5"
"PROD495","Laptops","1767.39","Sony","STORE30","chicago","329","CUST401","75","O","Premium","PROMO1","2x1","0.4",2023-08-29,"N/A"
"PROD496","Smartphones","1697.1","Sony","STORE23","Chicago","724","CUST510","72","Masculino","Regular","PROMO4","2x1","0.13",2023-10-21,"2"
"PROD252","TVs","262.24","Apple","STORE45","LOS ÁNGELES","576","CUST950","49","Masculino","Regular","PROMO7","Regalo","0.09",2023-10-31,"6"
"PROD465","Audio","1978.68","HP","STORE23","Los Ángeles","10753 sq ft","CUST752","75","Otro","Regular","PROMO2","Descuento","0.2",2023-07-20,"6"
"PROD291","Laptops","1662.87","Apple","STORE42","SAN FRANCISCO","733","CUST866","64","Femenino","Regular","PROMO1","Regalo","0.07",2023-06-15,"-8"
"PROD386","Audio","633.26","HP","STORE9","Los Ángeles","4919.148","CUST556","44 años","Otro","Regular",NA,"Descuento","0.33",2023-05-29,"2"
"PROD363","TVs","461.89","HP","STORE14","san francisco","136","CUST870","78","F","Premium","PROMO4","2x1","49",2023-05-14,"7"
"PROD161","Tablees","1928.27","Sony","STORE23","Houston","688 m2","CUST651","59","Otro","Regular",NA,NA,"0.14",2023-09-19,"6000"
"PROD394","Tablets","1471.09","Sony","STORE3","Nueva York","6340 sq ft","CUST382","71","femenino","Regular","PROMO5","Regalo","0.06",2023-12-28,"8"
"PROD211","TVs","87.3","Apple","STORE22","HOUSTON","453","CUST169","62","Femenino","Regular",NA,"Descuento","0.31",2023-09-30,"8"
"PROD414","Laptops","$1358.01","Dell","TND36","MIAMI","197","CUST693","65","Masculino","Nuevo","PROMO10","Descuento","0.1",2023-11-09,"10"
"PROD58","Tablets","828.11","Samsung","TND10","Los Ángeles","289","CUST55","69","Otro","Regular","PROMO7","2x1","0.12",2023-07-26,"N/A"
"PROD475","Accesorios","1766.02","Samsung","STORE11","Chicago","394","CUST588","18","F","Regular","PROMO10","Descuento","0.21",2023-03-10,"2"
"PROD353","Laotops","196.17","LG","STORE28","Nueva York","334","CUST557","1959-09-27","Otro","Regular","PROMO6","2x1","0.3",2023-03-16,"2"
"PROD367","Smartphones","$1340.55","Lenovo","TND2","Houston","150","CUST972","19","Otro","Pgemium","PROMO5","Regalo","0.11",2023-02-03,"N/A"
"PROD63","Laptops","-1551.42","Bose","STORE12","HOUSTON","926","CUST880","78 años","Masculino","Regular","PROMO3","2x1","1.05",2023-10-28,"6"
"PROD402","Tablets","1613.78","Dell","STORE34","Miami","146","CUST367","23","masculino","Regular","PROMO6","2x1","13",2023-03-18,"4"
"PROD132","Tablets","419560","Samsung","STORE36","CHICAGO","4381 sq ft","CUST111","44","masculino","Regular","PROMO2",NA,"0.29",2023-03-07,"3"
"PROD446","Audio","514.42","Dell","STORE13","Houston","114","CUST578","79 años","Femenino","Regular","PROMO8","2x1","0.15",2023-04-18,"7"
"PROD151","Audio","1626.76","LG","TND22","Miaii","180 m2","CUST37","60","Femenino","Regular","PROMO6","2x1","0.44",2023-02-11,"4"
"PROD258","Accesorirs","953.93","Sony","STORE3","Los Ángeles","767","CUST389","72","Mujer","Regular","PROMO10","2x1","0.31",2023-03-21,"3"
"PROD298","TVs","792.34","Samsung","STORE36","San Francisco","287","CUST791","64","Otro","Regular",NA,"2x1","0.33",2023-09-29,"-6"
"PROD416","Tablets","-1717.14","Sony","STORE22","Miami","975","CUST44","61","Masculino","oremium","PROMO2","2x1","0.47",2023-08-14,"5"
"PROD96","Laptops","1900.81","HP","47","Miami","10667.124","CUST10","59","Otro","Premium","PROMO8",NA,"0.03",2023-11-02,"2000"
"PROD257","Smartphones","440480","Aiple","STORE32","Los Ángeles","890","CUST937","45","Masculino","Regular","PROMO7","Descuento","0.1",2023-07-13,"4"
"PROD224","Audio","1761.77","Samsung","TND44","Los Ángeles","482","CUST375","68","Masculino","Regular","PROMO3",NA,"0.5",2023-05-18,"7"
"PROD61","Tablets","349.99","Sony","STORE20","Los Ángeles","258","CUST447","1991-09-27","Otro","Nuevo","PROMO3","2x1","0.23",2023-07-22,"8"
"PROD193","Smartphones","1740.07","Lenovo","STORE47","Nueva York","233","CUST911","110","Otro","Regular","PROMO4","Regalo","0.27",2023-04-05,"3"
"PROD104","Tas","900.12","Dell","STORE22","Nueva York","318","CUST321","54","Otro","Premium","PROMO6","2x1","0.19",2023-11-03,"5"
"PROD83","Accesorios","1639.45","LG","STORE42","Nueva York","100","CUST541","21","Masculino","Regular",NA,NA,"2%",2023-10-25,"3"
"PROD40","Lapuops","930.62","Bosx","STORE48","Houston","901","CUST823","62","masculino","Regular","PROMO9","2x1","0.28",2023-01-25,"3"
"PROD92","TVs","1617.49","LG","49","Miami","300 m2","CUST268","18","Otro","Regular","PROMO9","2x1","0.16",2023-02-13,"N/A"
"PROD414","Accesorios","1026.77","Lenivo","STORE25","Miami","120","CUST782","22","Femenino","Premium","PROMO8",NA,"0.08",2023-09-19,"3"
"PROD215","Accesorios","1289.94","Bose","STORE46","Miami","712","CUST594","37","Masculino","Regular","PROMO6","2x1","0.23",2023-10-24,"5"
"PROD33","Accesorios","1980.06","Samsung","STORE37","Houston","3821 sq ft","CUST197","1987-09-27","masculino","Regular","PROMO10","Descuento","0.44",2023-08-21,"5"
"PROD458","budio","1115.74","LG","STORE19","chicago","205 m2","CUST446","64","Femenino","Regular","PROMO10",NA,"0.25",2023-06-25,"9"
"PROD304","Tablets","179.42","Sony","STORE35","San Francisco","469","CUST493","78","Femenino","Rfgular","PROMO4","2x1","0.46",2023-09-30,"8"
"PROD327","Accesorios","$1770.16","Bose","STORE16","san francisco","683","CUST243","52","otro","Premium","PROMO6",NA,"0.14",2023-10-14,"1"
"PROD248","Tablets","399.68","Dell","11","Los Ángeles","142","CUST786","73","Otro","Regular","PROMO1","Regalo","0.16",2023-04-19,"10"
"PROD230","Audio","1740.62","Apple","STORE26","Miami","925","CUST592","50","Femenino","Regular","PROMO8",NA,"0.48",2023-09-04,"2"
"PROD279","Tablets","-450.02","HP","STORE47","San Francisco","944","CUST279","34","Masculino","Premium",NA,"Regalo","23",2023-05-23,"4000"
"PROD342","Accfsorios","1560.27","Apple","STORE30","Los Ángeles","387","CUST971","19","Femenino","Premium","PROMO8","2x1","12",2023-12-01,"7"
"PROD174","Audio","1855.7","Lenovo","STORE28","Nueva York","697","CUST283","31","Otro","Premium","PROMO5",NA,"0.28",2023-12-20,"6"
"PROD441","Accesorios","1671.74","Samsung","STORE5","San Francisco","146","CUST405","57","Otro","Premium","PROMO10","Descuento","0.45",2023-09-24,"9"
"PROD447","Smartphones","1794.05","Sony","STORE30","San Francisco","895","CUST826","1977-09-27","masculino","Regular","PROMO1","2x1","0.25",2023-01-23,"4"
"PROD253","Accesorios","1348.3","LG","STORE21","Miami","1614.6","CUST95","150","otro","Nuevo",NA,"Regalo","0.35",2023-03-25,"1"
"PROD74","Smartphones","391.82","Bose","STORE27","Chicago","429 m2","CUST460","42","Otro","Regular","PROMO5",NA,"43%",2023-04-05,"10"
"PROD414","Laptops","169.24","Dell","STORE36","miami","578","CUST148","41","Femenino","Regular","PROMO10","2x1","12%",2023-02-13,"8"
"PROD213","Accesorios","328.34","Dvll","STORE1","Los Ángeles","6329.232","CUST41","60","M","Prhmium","PROMO6","Descuento","0.47",2023-11-02,"9"
"PROD356","TVs","671.82","LG","STORE15","Miami","523","CUST799","61","Femenino","Premium","PROMO6","Descuento","0.41",2023-05-22,"8"
"PROD203","TVs","772.22","Samsung","STORE20","Houston","646","CUST486","33","Femenino","Regular","PROMO4","Descuento","0.49",2023-10-14,"8"
"PROD44","Tablets","-535.76","Samsung","STORE32","Miami","7760.844","CUST340","49","Masculino","Premium","PROMO9","Descuento","0.17",2023-09-16,"2"
"PROD140","Accesorios","$95","Apple","STORE26","Los Ángeles","937 m2","CUST989","57","Masculino","Premium","PROMO4","Regalo","23",2023-08-26,"4"
"PROD326","iccesorios","1519.15","LG","STORE14","San Francisco","889","CUST444","40","Femenino","Premium","PROMO4",NA,"0.34",2023-04-15,"9"
"PROD69","Smartphones","1393.24","Apple","STORE12","San Francisco","10204 sq ft","CUST197","19","Femenino","Regular","PROMO4","Descuento","0.03",2023-04-19,"6"
"PROD439","Tablets","103.41","Lenovo","STORE41","Nueva York","4359 sq ft","CUST181","55","Masculino","Premium","PROMO5","2x1","0.33",2023-05-25,"10"
"PROD400","Smartphones","964.64","Lenovo","25","Los Ángeles","340","CUST204","33","Otro","Nuejo","PROMO5","Descuento","0.2",2023-08-11,"4"
"PROD431","Laptops","1406.63","Lenovo","34","Miami","454","CUST507","48","masculino","Premium","PROMO7",NA,"0.06",2023-02-06,"9"
"PROD125","Smartphones","133.85","Apple","31","Nueva York","878","CUST957","116","Otro","Premium","PROMO3",NA,"0.18",2023-10-29,"7"
"PROD186","Tablets","1447840","Bose","STORE30","Chicago","738","CUST386","61","Femenino","Regular",NA,"2x1","0.06",2023-09-11,"4"
"PROD51","Tablets","841.65","uose","STORE31","San Francisco","716","CUST525","115","Otro","Regular","PROMO7",NA,"0.35",2023-09-07,"6"
"PROD9","Accesorios","1522.18","HP","STORE10","miami","450","CUST479","40","Femenino","Regular","PROMO2",NA,"0.09",2023-10-24,"1"
"PROD28","TVs","989.94","Apply","STORE49","Nueva York","821","CUST873","40","Masculino","Regular",NA,"Regalo","0.01",2023-07-31,"N/A"
"PROD193","Laptops","158.2","HP","STORE37","Houston","224 m2","CUST403","80","Otro","Regular","PROMO5","2x1","0.06",2023-03-29,"6"
"PROD306","Tablets","1607.21","Sony","STORE36","miami","172","CUST70","61","Mujer","Regular","PROMO9",NA,"0.09",2023-04-17,"4"
"PROD42","Audio","1727.24","Samsung","STORE9","Los Ángeles","645","CUST24","48","Otro","Regular","PROMO2","Descuento","0.47",2023-11-09,"N/A"
"PROD401","Smartphones","982.5","Sony","STORE46","Los Ángeles","454","CUST725","35","M","Regwlar","PROMO7","Descuento","0.07",2023-08-08,"4"
"PROD218","TVs","109.78","Bose","STORE39","Miami","217","CUST824","68","Masculino","Regular","PROMO5","Regalo","0.34",2023-09-08,"8"
"PROD212","Tabzets","514.01","Samsung","STORE6","Chicago","923","CUST790","74","Masculino","Premium","PROMO8","2x1","0.25",2023-02-09,"2"
"PROD178","Audio","275.18","Bose","STORE16","Nueva York","424","CUST618","47","Masculino","Regular","PROMO10","2x1","0.13",2023-04-09,"3"
"PROD166","Tablets","558.33","Sony","STORE14","Los Ángeles","599","CUST993","18","Otro","Regular","PROMO4",NA,"0.32",2023-05-13,"8"
"PROD313","Laptops","547.23","Apple","STORE9","San Francisco","479","CUST374","50","Mujer","Premium",NA,NA,"0.48",2023-03-23,"9000"
"PROD331","Accesorios","1828","Samsung","STORE22","Los Ángeles","581","CUST754","75","Masculino","Regular","PROMO2",NA,"0.41",2023-05-07,"3"
"PROD331","Audio","335.73","Bose","STORE41","Miami","1582 sq ft","CUST89","42","Femenino","Regular","PROMO9","2x1","0.42",2023-12-22,"1"
"PROD20","Smartphones","792.68","Sony","STORE28","san francisco","341","CUST234","56","Femenino","Regular","PROMO8","Regalo","24%",2023-05-17,"9"
"PROD423","Laptops","544.94","Sony","STORE42","Miami","814","CUST32","50","Femenino","Premium","PROMO9","Descuento","0.43",2023-10-07,"5"
"PROD334","Accesorios","1253.67","Samsung","TND22","LOS ÁNGELES","875","CUST468","34","Masculino","Premium","PROMO1","2x1","0.31",2023-06-10,"7"
"PROD406","Accesorios","1397.37","Apple","TND15","San Francisco","990 m2","CUST41","51","Masculino","Regular",NA,"Descuento","0.26",2023-05-23,"3"
"PROD216","TVs","1332.38","LG","STORE45","CHICAGO","6125 sq ft","CUST354","42 años","femenino","Regucar","PROMO2","2x1","0.01",2023-01-11,"-5"
"PROD406","Audio","174.44","Samsung","STORE31","miami","6039 sq ft","CUST441","53","Otro","Regular","PROMO6","2x1","0.09",2023-10-24,"8000"
"PROD57","Lfptops","1359.43","eP","STORE22","Los Ángeles","609","CUST480","50","Femenino","Premium","PROMO5","2x1","0.41",2023-01-12,"N/A"
"PROD499","TVs","-887.28","Bose","STORE14","Miami","191","CUST688","63","Masculino","Regular","PROMO6","Regalo","0.4",2023-02-08,"3"
"PROD198","Tablets","179.83","Sony","STORE22","CHICAGO","306","CUST24","-4","Femenino","Nueeo","PROMO4","2x1","0.21",2023-11-28,"N/A"
"PROD473","TVs","790.08","Dell","STORE3","San Frantisco","761 m2","CUST237","24","Femenino","Nsevo","PROMO2","Descuento","0.18",2023-09-13,"1"
"PROD408","Smartphones","1520.34","Samsung","STORE29","san francisco","893","CUST26","41","Femenino","Nuevo","PROMO7","Descuento","0.23",2023-12-17,"-10"
"PROD307","Laptops","1397.76","Apple","TND16","Houston","790","CUST993","19","Femenino","Premium","PROMO7","Regalo","0.24",2023-08-04,"9"
"PROD154","Tablets","1770.9","Dell","STORE24","Chicago","563","CUST60","65","No especificado","Regular","PROMO2",NA,"0.16",2023-05-24,"7"
"PROD386","TVs","298.54","HP","STORE35","Miami","642","CUST902","52","Femenino","Regulav",NA,"2x1","0.28",2023-09-21,"3"
"PROD276","Laptops","1961.14","Bose","STORE29","Nueva York","889","CUST375","52","Masculino","Regular","PROMO5",NA,"0.36",2023-04-21,"9"
"PROD141","Tablets","1675.35","LG","STORE14","Houston","725 m2","CUST447","24","Otro","Regular","PROMO7","Descuento","0.13",2023-02-21,"7"
"PROD204","Smartphones","232.98","Bose","10","Chicago","521","CUST925","39","M","Premium","PROMO9","2x1","15%",2023-11-10,"4"
"PROD303","Audio","1527.38","Dell","STORE40","Houston","802","CUST438","62","F","Premium","PROMO9",NA,"0.07",2023-06-13,"1"
"PROD98","Tablets","296.84","Apple","TND40","Nueva York","573","CUST457","50","No especificado","Regular","PROMO1",NA,"0.33",2023-08-13,"9"
"PROD471","Tablets","392.03","Samsung","STORE41","Miami","982","CUST91","58","Femenino","Regular","PROMO9","2x1","0.08",2023-06-01,"3"
"PROD61","Accesorios","1357.12","HP","STORE27","Miami","616","CUST321","56","otro","Regular","PROMO3",NA,"0.1",2023-02-06,"6"
"PROD188","Accesorios","94.37","Bose","STORE16","Houston","120","CUST907","23","M","Premium","PROMO10",NA,"1.4",2023-07-20,"6"
"PROD214","Tablets","$647.17","HP","STORE14","Miami","388","CUST121","58","Otro","Nuevo","PROMO6",NA,"0.22",2023-06-15,"8"
"PROD262","Audio","352.05","Lenovo","STORE37","San Francisco","624","CUST986","1963-09-27","Femenino","Regular",NA,NA,"45",2023-03-19,"5"
"PROD80","Tablets","1794.4","Apple","STORE13","Houston","124","CUST874","66 años","Otro","Regular",NA,"Descuento","0.24",2023-02-28,"8"
"PROD473","Tws","769.39","Bose","STORE3","Nueva York","747","CUST290","75","Femenino","Rogular","PROMO5","Regalo","0.07",2023-10-15,"9"
"PROD474","Smartphones","177.12","Lenovo","STORE19","Nueva York","301","CUST595","43 años","otro","Regular","PROMO2","Regalo","0.47",2023-07-27,"5"
"PROD335","Audio","883.58","Lenovo","STORE6","Houston","476","CUST766","45","Masculino","Regular","PROMO8","Descuento","0.46",2023-08-19,"N/A"
"PROD297","Smartphones","1307800","Bose","STORE13","Houston","276","CUST243","39","O","Regular","PROMO4","2x1","0.04",2023-06-21,"3"
"PROD51","Smartphones","1830.82","Dell","STORE40","Miami","567 m2","CUST124","146","Otro","Regular","PROMO9","Regalo","0.33",2023-05-19,"9"
"PROD98","Laptops","1318.45","HP","TND7","Nueva York","4865.328","CUST703","73","Otro","Premium","PROMO10",NA,"0.46",2023-10-22,"5"
"PROD207","Audio","463.71","Sony","STORE31","Houston","177","CUST335","48 años","Masculino","Regular","PROMO3","2x1","0.03",2023-06-18,"7"
"PROD62","Laptops","1632.98","HP","STORE46","Nueva York","2766 sq ft","CUST854","101","Otro","Premium","PROMO6","Descuento","0.27",2023-06-22,"-2"
"PROD264","Accesgrios","1509.23","Dell","STORE43","Houston","413","CUST100","23","otro","Regular","PROMO2","Descuento","0.22",2023-01-20,"9"
"PROD261","Aidio","1642.61","Samsung","STORE14","Chicago","490","CUST822","56","Otro","Regular","PROMO5","Regalo","0.12",2023-11-26,"9"
"PROD181","Audio","1184.11","HP","STORE3","Miami","885","CUST941","78","Otro","Premium","PROMO7","Descuento","6%",2023-12-15,"7"
"PROD231","Audio","1111.97","LG","STORE37","Chicago","521","CUST845","44","Masculino","Premium",NA,NA,"0.1",2023-10-08,"6"
"PROD146","Accesorios","726910","Dell","2","Houston","105","CUST734","127","otro","Regulkr","PROMO4","Regalo","1.01",2023-10-25,"3"
"PROD350","Laptops","145.45","Samsung","30","Houston","10247.328","CUST648","24","Otro","Regular","PROMO9",NA,"0.05",2023-08-05,"1"
"PROD465","Tablets","529.2","Samsung","STORE22","San Francisco","259","CUST853","55","Masculino","Regular","PROMO3","2x1","0.16",2023-05-15,"2"
"PROD160","Tablets","1277.24","Samsung","STORE19","San Francisco","477","CUST208","26 años","Femenino","Regular","PROMO4","2x1","0.03",2023-01-26,"7"
"PROD148","TVs","117.93","LG","STORE35","Miami","788 m2","CUST7","21","M","Regular","PROMO5","Descuento","0.29",2023-05-19,"9"
"PROD493","Laptops","1312.51","Sony","STORE11","Nueva York","10495 sq ft","CUST859","31","Femenino","Nuevo",NA,"Regalo","0.13",2023-09-14,"7"
"PROD250","Accesokios","179560","Dell","STORE26","Miami","8708 sq ft","CUST142","60","M","Premium","PROMO3","Descuento","0.47",2023-06-08,"3"
"PROD78","Smartphones","113.04","LG","25","Los Ángeles","6243.12","CUST501","38 años","F","Nuevo","PROMO4","2x1","0.37",2023-08-21,"6"
"PROD404","Tablets","1321.71","Lenovo","STORE2","NUEVA YORK","6436.872","CUST540","47","Femenino","Regular","PROMO5",NA,"0.41",2023-11-13,"7"
"PROD322","Accesorios","-1745.52","Bose","STORE22","Miami","580","CUST729","133","Femenino","Regular","PROMO9","2x1","0.07",2023-09-23,"8"
"PROD117","Tablets","1925.84","Lenovo","7","San Francisco","3390.66","CUST933","65","masculino","Regular","PROMO5","2x1","38",2023-08-31,"1"
"PROD422","TVd","1109.16","LG","STORE30","Miami","709","CUST334","-1","Otro","Ragular","PROMO2","Regalo","0.49",2023-09-19,"6"
"PROD445","Tablets","1464.9","Bose","STORE5","Miami","956","CUST12","20","Otro","Regular","PROMO1","Regalo","1.24",2023-08-20,"2000"
"PROD220","Accesorios","307.65","Lenovh","STORE27","Chicago","585 m2","CUST976","56","Otro","Regullr","PROMO2",NA,"0.07",2023-06-08,"3"
"PROD363","Accesorios","1137.25","Dell","STORE34","Los Ángeles","813","CUST315","55","Masculino","Regular","PROMO7","Descuento","1.43",2023-09-20,"9"
"PROD491","Laptops","1234.93","Samsung","STORE45","San Francisco","261","CUST565","51","Otro","Regular","PROMO2","2x1","11",2023-08-27,"8"
"PROD471","Smartnhones","76.96","LG","STORE41","Miami","982","CUST653","23","Otro","Regular","PROMO9","Regalo","0.1",2023-11-05,"8"
"PROD235","TVs","1669.52","LG","STORE31","San Francisco","694","CUST970","55","Femenino","Regular","PROMO7","Regalo","0.09",2023-12-07,"3"
"PROD189","Smartphones","1712.74","LG","STORE36","los ángeles","597","CUST610","59","O","Premium","PROMO4","Regalo","0.47",2023-10-25,"7"
"PROD157","Addio","1454.53","HP","STORE13","Chicago","869","CUST517","41","masculino","Premium","PROMO4","2x1","0.38",2023-10-19,"3"
"PROD327","Accesorios","1169.45","Sony","STORE11","Los Ángeles","4585 sq ft","CUST236","111","Femenino","Regular","PROMO10","Regalo","0.43",2023-04-13,"N/A"
"PROD279","Smartphones","718.09","Sony","STORE35","Houston","730 m2","CUST547","126","Otro","Nuevo","PROMO9","Descuento","0.04",2023-03-06,"3"
"PROD359","Audio","654.45","Sony","STORE31","Miami","180","CUST517","60","Masculino","Regular","PROMO10","2x1","0.38",2023-02-23,"9"
"PROD263","Audio","1982.21","Dell","STORE18","Los Ángeles","576","CUST654","28","masculino","Premium","PROMO10","2x1","0",2023-06-08,"6"
"PROD275","Audio","1598.74","Lenovo","STORE34","MIAMI","462","CUST801","32","Otro","Premium","PROMO7","Descuento","0.28",2023-08-07,"2"
"PROD470","Accesorios","880.7","Lenovo","STORE35","Los Ángeles","291","CUST461","35 años","Otro","Regular","PROMO7","2x1","0.02",2023-06-03,"1000"
"PROD351","Accesorios","-1758","Bose","STORE23","nueva york","476","CUST602","64","Otro","Regular","PROMO6",NA,"0.37",2023-08-25,"2"
"PROD298","Laptops","1278.95","Sony","STORE28","Houston","856","CUST803","76","Masculino","Regular","PROMO8","2x1","0.37",2023-11-26,"8"
"PROD176","Smartphones","897190","Bose","TND29","SAN FRANCISCO","814","CUST786","58","Masculino","Regular",NA,NA,"0.03",2023-06-13,"-8"
"PROD158","Audio","1382.81","Dell","STORE49","Houston","693","CUST975","76","Hombre","Regular","PROMO5","2x1","0.17",2023-01-02,"5"
"PROD491","Smartphones","1257.56","Sony","34","Chicago","10441 sq ft","CUST580","49","masculino","Regular","PROMO9",NA,"0.37",2023-05-10,"2"
"PROD150","TVs","1664.45","HP","STORE20","Los Ángeles","4521 sq ft","CUST243","68","Mujer","Regular","PROMO4","Descuento","0.21",2023-08-23,"6"
